filename,category,tags,description,permalink,year
PKM-254.jpg,,,"Adriaen van der Werff, Geburt Christi, 1706, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/apG9OkgxZn/adriaen-van-der-werff/geburt-christi,1706
PKM-2572.jpg,,,"Georg Desmarées (Werkstatt), Reiterbildnis des Kurfürsten Karl Albrecht von Bayern, 1758, Neues Schloss Schleißheim, Oberschleißheim",https://www.sammlung.pinakothek.de/en/artwork/DOrLbBqL1V/georg-desmarees/reiterbildnis-des-kurfuersten-karl-albrecht-von-bayern,1758
PKM-2573.jpg,,,"Georg Desmarées (Werkstatt), Reiterbildnis des Kurfürsten Maximilian III. Joseph von Bayern, 1758, Neues Schloss Schleißheim, Oberschleißheim",https://www.sammlung.pinakothek.de/en/artwork/dQKGB5nLBb/georg-desmarees/reiterbildnis-des-kurfuersten-maximilian-iii-joseph-von-bayern,1758
PKM-2599B.jpg,,,"Michael Pacher, Kirchenväteraltar, Flügelaußenseite: Dem hl. Sigisbertus erscheint ein Engel mit dem Herzen des hl. Augustinus, 1480, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Qr4Dg8kGpE/michael-pacher/kirchenvaeteraltar-fluegelaussenseite-dem-hl-sigisbertus-erscheint-ein-engel-mit-dem-herzen-des-hl-augustinus,1480
PKM-260.jpg,,,"Adriaen van der Werff, Die Künste huldigen dem Kurfürsten Johann Wilhelm von der Pfalz und seiner Gemahlin Maria Anna Louisa de' Medici, 1716, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/02LAQqALyk/adriaen-van-der-werff/die-kuenste-huldigen-dem-kurfuersten-johann-wilhelm-von-der-pfalz-und-seiner-gemahlin-maria-anna-louisa-de-medici,1716
PKM-2671.jpg,,,"Johann David Werl, Maria in der Glorie, 1608, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/Znxw9BNGXg/johann-david-werl/maria-in-der-glorie,1608
PKM-2687.jpg,,,"Peter Candid (gen. Pieter de Witte) (und Werkstatt), Die Taube des Heiligen Geistes mit blumenstreuenden Engeln, 1623, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/ZKGPJVkxgA/peter-candid-gen-pieter-de-witte/die-taube-des-heiligen-geistes-mit-blumenstreuenden-engeln,1623
PKM-2757.jpg,,,"Quiringh Gerritsz. van Brekelenkam, Der Goldwäger (Vanitas), 1668, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/rqxNJe2xvW/quiringh-gerritsz-van-brekelenkam/der-goldwaeger-vanitas,1668
PKM-2820.jpg,,,"Sebastian Staasens, Kirchliche Handlung nach griechisch-orthodoxem Ritus, 1799, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/wE4K0lNxZ5/sebastian-staasens/kirchliche-handlung-nach-griechisch-orthodoxem-ritus,1799
PKM-2848.jpg,,,"Johann Jakob Dorner d. Ä., Die kranke Frau, 1772, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/wq4jYwqGWo/johann-jakob-dorner-d-ae/die-kranke-frau,1772
PKM-2862.jpg,,,"Eglon van der Neer, Landschaft mit Tobias und dem Engel, 1698 - 1703, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Qlx2QMB4Xq/eglon-van-der-neer/landschaft-mit-tobias-und-dem-engel,1698
PKM-2876.jpg,,,"Jan Brueghel d. Ä. (und Werkstatt), Ruhe auf der Flucht nach Ägypten, 1600, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/gR4kRjJGEe/jan-brueghel-d-ae/ruhe-auf-der-flucht-nach-aegypten,1600
PKM-2890.jpg,,,"Hendrick de Clerck mit Denijs van Alsloot, Das Paradies mit den vier Elementen, 1608, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Dj4ma2b45A/hendrick-de-clerck/das-paradies-mit-den-vier-elementen,1608
PKM-29.jpg,,,"Paolo Veronese (Paolo Caliari), Amor mit zwei Hunden, 1575 - 80, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/M0xyYawxpl/paolo-veronese-paolo-caliari/amor-mit-zwei-hunden,1575
PKM-2948.jpg,,,"Peter Jacob Horemans, Musikstillleben mit männlicher Figur, 1765, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/ZMLJlze4Jv/peter-jacob-horemans/musikstillleben-mit-maennlicher-figur,1765
PKM-2949.jpg,,,"Peter Jacob Horemans, Musikstillleben mit Waldhornist, 1765, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/gR4kRvrGEe/peter-jacob-horemans/musikstillleben-mit-waldhornist,1765
PKM-303.jpg,,,"Peter Paul Rubens, Anbetung der Hirten, 1619, Staatsgalerie Neuburg, Neuburg",https://www.sammlung.pinakothek.de/en/artwork/7yxYmdqxYm/peter-paul-rubens/anbetung-der-hirten,1619
PKM-306.jpg,,,"Peter Paul Rubens, Der Engelsturz, 1621 - 22, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/01G1EAeGkE/peter-paul-rubens/der-engelsturz,1621
PKM-3079.jpg,,,"Johann Jakob Dorner d. Ä., Bayern und die Schönen Künste huldigen Carl Theodor, 1794, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Znxw0vjLXg/johann-jakob-dorner-d-ae/bayern-und-die-schoenen-kuenste-huldigen-carl-theodor,1794
PKM-3172.jpg,,,"Italienisch, Kinderbildnis der Margaretha Barbara Gonzaga, 1556, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/M0xyYjjxpl/italienisch/kinderbildnis-der-margaretha-barbara-gonzaga,1556
PKM-321.jpg,,,"Peter Paul Rubens mit Jan Wildens, Raub der Töchter des Leukippos, 1618, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/5RGQJo84z3/peter-paul-rubens/raub-der-toechter-des-leukippos,1618
PKM-326.jpg,,,"Peter Paul Rubens, Die Niederlage Sanheribs, 1617, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/2mxqZgyL8b/peter-paul-rubens/die-niederlage-sanheribs,1617
PKM-337.jpg,,,"Peter Paul Rubens (Werkstatt), Die Heilige Dreifaltigkeit, 1620 - 1625, Staatsgalerie Neuburg, Neuburg",https://www.sammlung.pinakothek.de/en/artwork/9pL3Ea54eb/peter-paul-rubens/die-heilige-dreifaltigkeit,1620
PKM-3444.jpg,,,"Peter Candid (gen. Pieter de Witte), Zwei Engel mit einem Steuer, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/9pL308jGeb/peter-candid-gen-pieter-de-witte/zwei-engel-mit-einem-steuer,1614
PKM-3445.jpg,,,"Peter Candid (gen. Pieter de Witte), Die Arznei und Himmelskunde, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/M0xy0PW4pl/peter-candid-gen-pieter-de-witte/die-arznei-und-himmelskunde,1614
PKM-3447.jpg,,,"Peter Candid (gen. Pieter de Witte), Zwei Engel mit Waffen und Mauerbrechern, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/2y7GEpvLPV/peter-candid-gen-pieter-de-witte/zwei-engel-mit-waffen-und-mauerbrechern,1614
PKM-3448.jpg,,,"Peter Candid (gen. Pieter de Witte), Engel mit Bogen und Köcher, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/y7GEJKO4PV/peter-candid-gen-pieter-de-witte/engel-mit-bogen-und-koecher,1614
PKM-3449.jpg,,,"Peter Candid (gen. Pieter de Witte), Die Bau - und Schreibkunst, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/Qm45QmK4No/peter-candid-gen-pieter-de-witte/die-bau-und-schreibkunst,1614
PKM-3450.jpg,,,"Peter Candid (gen. Pieter de Witte), Die Musik und der Kaufmannsstand, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/nQm45KXLNo/peter-candid-gen-pieter-de-witte/die-musik-und-der-kaufmannsstand,1614
PKM-3451.jpg,,,"Peter Candid (gen. Pieter de Witte), Engel mit Orgel, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/jpxeZl2LJ7/peter-candid-gen-pieter-de-witte/engel-mit-orgel,1614
PKM-3452.jpg,,,"Peter Candid (gen. Pieter de Witte), Zwei Engel mit Pegasus-Schild, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/A9xleYNLWv/peter-candid-gen-pieter-de-witte/zwei-engel-mit-pegasus-schild,1614
PKM-3455.jpg,,,"Peter Candid (gen. Pieter de Witte), Fliegender Engel mit Schild, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/A0GOMbKxdp/peter-candid-gen-pieter-de-witte/fliegender-engel-mit-schild,1614
PKM-3456.jpg,,,"Peter Candid (gen. Pieter de Witte), Fliegender Engel mit einem Schriftband, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/5347KgZ49e/peter-candid-gen-pieter-de-witte/fliegender-engel-mit-einem-schriftband,1614
PKM-3458.jpg,,,"Peter Candid (gen. Pieter de Witte), Engel mit Fackel, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/apG9O9JxZn/peter-candid-gen-pieter-de-witte/engel-mit-fackel,1614
PKM-3459.jpg,,,"Peter Candid (gen. Pieter de Witte), Engel mit Panzer, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/rqxN9Ab4vW/peter-candid-gen-pieter-de-witte/engel-mit-panzer,1614
PKM-3460.jpg,,,"Peter Candid (gen. Pieter de Witte), Fliegender Engel mit zwei Büchern, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/ma4ddeX4rO/peter-candid-gen-pieter-de-witte/fliegender-engel-mit-zwei-buechern,1614
PKM-3461.jpg,,,"Peter Candid (gen. Pieter de Witte), Fliegender Engel mit Musikalien, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/6kLaB6XG8V/peter-candid-gen-pieter-de-witte/fliegender-engel-mit-musikalien,1614
PKM-3462.jpg,,,"Peter Candid (gen. Pieter de Witte), Engel mit römischer Trophäe, 1614 - 15, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/ApL8WJ2xN2/peter-candid-gen-pieter-de-witte/engel-mit-roemischer-trophaee,1614
PKM-3471.jpg,,,"Johann Andreas Wolff, Reich des Jupiter, 1693, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/jWLpR3E4KY/johann-andreas-wolff/reich-des-jupiter,1693
PKM-3476.jpg,,,"Venezianisch, Amor bei Vulkan (oval), 1600 - 1700, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/2mxqZRyL8b/venezianisch/amor-bei-vulkan-oval,1600
PKM-3531.jpg,,,"Johann Joseph Friedrich Langenhöffel, Das Urteil des Paris, 1793, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/7yxYvDnLYm/johann-joseph-friedrich-langenhoeffel/das-urteil-des-paris,1793
PKM-3538.jpg,,,"Matthäus Günther, Hl. Elisabeth, 1748, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/XR4MjyVxQ1/matthaeus-guenther/hl-elisabeth,1748
PKM-3539.jpg,,,"Cosmas Damian Asam, Quellwunder des hl. Korbinian, 1720, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/Pdxz0kEGw5/cosmas-damian-asam/quellwunder-des-hl-korbinian,1720
PKM-355.jpg,,,"Peter Paul Rubens, Meleager und Atalante, 1635, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/anxgO6YxEq/peter-paul-rubens/meleager-und-atalante,1635
PKM-3610.jpg,,,"Johann Peter von Langer, Amor als Löwenbändiger, 1796, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/wE4K0ABxZ5/johann-peter-von-langer/amor-als-loewenbaendiger,1796
PKM-3760.jpg,,,"Thomas Christian Winck, Enthaltsamkeit des Scipio, 1781, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/y7GE8m0LPV/thomas-christian-winck/enthaltsamkeit-des-scipio,1781
PKM-39.jpg,,,"Jean-Baptiste Le Prince, Der heimliche Liebhaber, 1774, Staatsgalerie in der Residenz, Gabriela Wallerer, Ansbach",https://www.sammlung.pinakothek.de/en/artwork/gma4d1axrO/jean-baptiste-le-prince/der-heimliche-liebhaber,1774
PKM-397.jpg,,,"Rembrandt (Harmensz. van Rijn), Auferstehung Christi, 1635 - 39, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/apG9B2g4Zn/rembrandt-harmensz-van-rijn/auferstehung-christi,1635
PKM-398.jpg,,,"Rembrandt (Harmensz. van Rijn), Himmelfahrt Christi, 1636, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/ma4dknEGrO/rembrandt-harmensz-van-rijn/himmelfahrt-christi,1636
PKM-4116.jpg,,,"Johann Joseph Friedrich Langenhöffel, Ein Kurfürst zu Pferd, 1786, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Qr4DPzj4pE/johann-joseph-friedrich-langenhoeffel/ein-kurfuerst-zu-pferd,1786
PKM-4300.jpg,,,"Lucas Cranach d. Ä., Venus mit Amor als Honigdieb, 1537, Germanisches Nationalmuseum, Sonja Mißfeldt, Nürnberg",https://www.sammlung.pinakothek.de/en/artwork/ZnxwYvEGXg/lucas-cranach-d-ae/venus-mit-amor-als-honigdieb,1537
PKM-4318.jpg,,,"Marianna Kunz, geb. Kürzinger, Allegorie auf die Ankunft Max IV. Joseph in Bayern, 1799, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/XR4MObjLQ1/marianna-kunz-geb-kuerzinger/allegorie-auf-die-ankunft-max-iv-joseph-in-bayern,1799
PKM-438.jpg,,,"Rembrandt (Harmensz. van Rijn) (und Werkstatt), Die Opferung Isaaks, 1636, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/9pL3ERl4eb/rembrandt-harmensz-van-rijn/die-opferung-isaaks,1636
PKM-45.jpg,,,"Hans Rottenhammer d. Ä., Das Jüngste Gericht, 1598, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/2mxqZozL8b/hans-rottenhammer-d-ae/das-juengste-gericht,1598
PKM-4517.jpg,,,"Nicolas Bertin, Venus Pfeile vergiftend, 1716, Neues Schloss Schleißheim, Oberschleißheim",https://www.sammlung.pinakothek.de/en/artwork/Pdxz3yVLw5/nicolas-bertin/venus-pfeile-vergiftend,1716
PKM-4518.jpg,,,"Nicolas Bertin, Saturn den Eroten die Flügel stutzend, 1716, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/ApL867Q4N2/nicolas-bertin/saturn-den-eroten-die-fluegel-stutzend,1716
PKM-4519.jpg,,,"Nicolas Bertin, Bacchus mit vier Putten, 1716, Neues Schloss Schleißheim, Oberschleißheim",https://www.sammlung.pinakothek.de/en/artwork/7yxYWONGYm/nicolas-bertin/bacchus-mit-vier-putten,1716
PKM-4520.jpg,,,"Nicolas Bertin, Amor verlässt Psyche, 1716, Neues Schloss Schleißheim, Oberschleißheim",https://www.sammlung.pinakothek.de/en/artwork/wE4KorN4Z5/nicolas-bertin/amor-verlaesst-psyche,1716
PKM-4554.jpg,,,"Jan Polack (Umkreis), Geburt Christi (Rückseite: Begegnung an der Goldenen Pforte), 1500, Bayerische Staatsgemäldesammlungen - Staatsgalerie in der Burg zu Burghausen, Burghausen",https://www.sammlung.pinakothek.de/en/artwork/02LAW234yk/jan-polack/geburt-christi-rueckseite-begegnung-an-der-goldenen-pforte,1500
PKM-4557.jpg,,,"Lucas Cranach d. Ä., Opfer Abrahams, 1530, Staatsgalerie in der Neuen Residenz, Bernhard Schneider, Bamberg",https://www.sammlung.pinakothek.de/en/artwork/A9xlKKJ4Wv/lucas-cranach-d-ae/opfer-abrahams,1530
PKM-4564.jpg,,,"Meister des Angst-Altars, Angst-Altar: Auferstehung Christi (Rückseite: Dornenkrönung Christi), 1498, Germanisches Nationalmuseum, Sonja Mißfeldt, Nürnberg",https://www.sammlung.pinakothek.de/en/artwork/jWLpkk1xKY/meister-des-angst-altars/angst-altar-auferstehung-christi-rueckseite-dornenkroenung-christi,1498
PKM-4568.jpg,,,"Johann Evangelist Holzer, Verkündigung an den hl. Joachim, 1736, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/jpxepKE4J7/johann-evangelist-holzer/verkuendigung-an-den-hl-joachim,1736
PKM-4575.jpg,,,"Hans Rottenhammer d. Ä., Maria erscheint den hll. Johannes der Täufer und Franziskus von Assisi, 1622, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/5347OEq49e/hans-rottenhammer-d-ae/maria-erscheint-den-hll-johannes-der-taeufer-und-franziskus-von-assisi,1622
PKM-4581.jpg,,,"Johann Evangelist Holzer, Hl. Dominikus als Fürbitter bei Maria, 1731, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Dn4ZEN3GaK/johann-evangelist-holzer/hl-dominikus-als-fuerbitter-bei-maria,1731
PKM-459.jpg,,,"Correggio (Antonio Allegri) (Nachfolger), Lesender Amor, 1520, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/anxgOqQxEq/correggio-antonio-allegri/lesender-amor,1520
PKM-4626.jpg,,,"Schwäbisch, Sieben Schmerzen Mariens: Rechte Tafel mit Jüngstem Gericht, 1580, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/jWLpZ8y4KY/schwaebisch/sieben-schmerzen-mariens-rechte-tafel-mit-juengstem-gericht,1580
PKM-4627.jpg,,,"Schwäbisch, Sieben Schmerzen Mariens: Linke Tafel mit Auferstehung Christi, 1580, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/k2xnEdm4Pd/schwaebisch/sieben-schmerzen-mariens-linke-tafel-mit-auferstehung-christi,1580
PKM-463.jpg,,,"Bernardo Strozzi, Das Gleichnis vom Zinsgroschen, 1630, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/5347PPDx9e/bernardo-strozzi/das-gleichnis-vom-zinsgroschen,1630
PKM-4656.jpg,,,"Johann Andreas Wolff, Die Flucht nach Ägypten, 1694, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/jWLpzA64KY/johann-andreas-wolff/die-flucht-nach-aegypten,1694
PKM-4665.jpg,,,"Johann Andreas Wolff, Verherrlichung des hl. Franz Xaver, 1702, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/6kLaqqPL8V/johann-andreas-wolff/verherrlichung-des-hl-franz-xaver,1702
PKM-4674.jpg,,,"Giovanni Antonio Pellegrini, Einzug des Kurfürsten Johann Wilhelm von der Pfalz, 1700 - 1724, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/wE4KXlzxZ5/giovanni-antonio-pellegrini/einzug-des-kurfuersten-johann-wilhelm-von-der-pfalz,1700
PKM-4690.jpg,,,"Christoph Paudiß, Der hl. Hieronymus, 1665, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/QKGBkqQ4Bb/christoph-paudiss/der-hl-hieronymus,1665
PKM-4694.jpg,,,"Hans von Aachen, Anbetung der Hirten, 1591, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/o5xrMX747X/hans-von-aachen/anbetung-der-hirten,1591
PKM-4710.jpg,,,"Giovanni Antonio Pellegrini, Allegorie der Befreiung vom Joch des Islam (Frieden und Glück unter Johann Wilhelm von der Pfalz), 1714, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/rqxN9gz4vW/giovanni-antonio-pellegrini/allegorie-der-befreiung-vom-joch-des-islam-frieden-und-glueck-unter-johann-wilhelm-von-der-pfalz,1714
PKM-4730.jpg,,,"Hans Rottenhammer d. Ä., Heilige Familie, 1620, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/jWLpZjQ4KY/hans-rottenhammer-d-ae/heilige-familie,1620
PKM-4741.jpg,,,"Dirck Barendsz, Früchtestück, 1657, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Dj4mBrRx5A/dirck-barendsz/fruechtestueck,1657
PKM-4784.jpg,,,"Peter Strudel, Geburt Christi, 1710, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/RQ4XXv6410/peter-strudel/geburt-christi,1710
PKM-4826.jpg,,,"Hans Rottenhammer d. Ä., Die Taufe Christi, 1597, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/Qlx2yan4Xq/hans-rottenhammer-d-ae/die-taufe-christi,1597
PKM-4874.jpg,,,"Paolo Fiammingo (zugeschrieben), Allegorie auf Kunst und Wissenschaft, 1590 - 1600, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/JzG63z24WO/paolo-fiammingo/allegorie-auf-kunst-und-wissenschaft,1590
PKM-4875.jpg,,,"Paolo Fiammingo (zugeschrieben), Handel und Gewerbe, 1590 - 1600, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/y7GEPgMLPV/paolo-fiammingo/handel-und-gewerbe,1590
PKM-4879.jpg,,,"Paolo Fiammingo (zugeschrieben), Die weltliche Herrschaft, 1590 - 1600, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/M0xyRdwLpl/paolo-fiammingo/die-weltliche-herrschaft,1590
PKM-490.jpg,,,"Alessandro Turchi (gen. L'Orbetto), Der rasende Herkules, 1620, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/2mxqZwmL8b/alessandro-turchi-gen-lorbetto/der-rasende-herkules,1620
PKM-4940.jpg,,,"Christoph Schwarz, Die hll. Sebastian und Nikolaus von Tolentin, 1582, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/8MLvMpwxz3/christoph-schwarz/die-hll-sebastian-und-nikolaus-von-tolentin,1582
PKM-496.jpg,,,"Alessandro Turchi (gen. L'Orbetto), Herkules und Omphale, 1620, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/ZKGPJX0xgA/alessandro-turchi-gen-lorbetto/herkules-und-omphale,1620
PKM-4970.jpg,,,"Bartholomeus van Bassen, Lazarus im Palast des reichen Mannes, 1620 - 30, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/8MLv0Kd4z3/bartholomeus-van-bassen/lazarus-im-palast-des-reichen-mannes,1620
PKM-4976.jpg,,,"Ulrich Loth, Der Traum Jakobs, 1637, Bayerische Staatsgemäldesammlungen",https://www.sammlung.pinakothek.de/en/artwork/2mxqB7yL8b/ulrich-loth/der-traum-jakobs,1637
PKM-5002.jpg,,,"Deutsch 19. Jahrhundert, Maria Immaculata, 1799, Neue Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/0vxo32vx2V/deutsch-19-jahrhundert/maria-immaculata,1799
PKM-5045.jpg,,,"Frans Francken d. J., Gang nach Golgatha, 1615, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Znxw07jLXg/frans-francken-d-j/gang-nach-golgatha,1615
PKM-5057.jpg,,,"Thomas Christian Winck, Apotheose des Kurfürsten Maximilian III. Joseph von Bayern, 1764, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/8eGVD9lxWQ/thomas-christian-winck/apotheose-des-kurfuersten-maximilian-iii-joseph-von-bayern,1764
PKM-509.jpg,,,"Andrea del Sarto (Kopie nach), Maria mit Kind, dem Johannesknaben und Engeln, 1550, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/01G1EbeGkE/andrea-del-sarto/maria-mit-kind-dem-johannesknaben-und-engeln,1550
PKM-5127.jpg,,,"Christoph Schwarz, Christus am Kreuz, 1585, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/k2xnEXo4Pd/christoph-schwarz/christus-am-kreuz,1585
PKM-5129.jpg,,,"Christoph Schwarz, Maria in der Glorie, 1584, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/8eGVDJgxWQ/christoph-schwarz/maria-in-der-glorie,1584
PKM-5242.jpg,,,"Italienisch, Johannes der Täufer, 1600, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/k2xnEl94Pd/italienisch/johannes-der-taeufer,1600
PKM-5335.jpg,,,"Hans Holbein d. Ä., Basilika Santa Maria Maggiore, Mitteltafel: Marienkrönung, 1499, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/gR4kNPeGEe/hans-holbein-d-ae/basilika-santa-maria-maggiore-mitteltafel-marienkroenung,1499
PKM-5336.jpg,,,"Hans Holbein d. Ä., Basilika Santa Maria Maggiore, linke Tafel: Geburt Christi, 1499, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/Znxw9R8GXg/hans-holbein-d-ae/basilika-santa-maria-maggiore-linke-tafel-geburt-christi,1499
PKM-5337.jpg,,,"Hans Holbein d. Ä., Basilika Santa Maria Maggiore, rechter Tafel: Enthauptung der hl. Dorothea, 1499, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/ZKGPYdZ4gA/hans-holbein-d-ae/basilika-santa-maria-maggiore-rechter-tafel-enthauptung-der-hl-dorothea,1499
PKM-5347.jpg,,,"Hans Burgkmair d. Ä., Basilika San Giovanni in Laterano, linke Tafel: Szenen aus dem Leben des hl. Johannes d. Ev., 1502, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/8eGVPy5xWQ/hans-burgkmair-d-ae/basilika-san-giovanni-in-laterano-linke-tafel-szenen-aus-dem-leben-des-hl-johannes-d-ev,1502
PKM-5349.jpg,,,"Apt-Werkstatt, Rehlinger-Altar, Mitteltafel: Kreuzigung Christi, 1517, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/9pL30VmGeb/apt-werkstatt/rehlinger-altar-mitteltafel-kreuzigung-christi,1517
PKM-5358.jpg,,,"Albrecht Altdorfer, Geburt Mariae, 1520 - 25, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/Y0GRkV64RX/albrecht-altdorfer/geburt-mariae,1520
PKM-5359.jpg,,,"Italienisch, Geburt Christi, 1580, Alte Pinakothek, München",https://www.sammlung.pinakothek.de/en/artwork/anxgOgJxEq/italienisch/geburt-christi,1580
PKM-5364.jpg,,,"Hans Holbein d. Ä., Katharinenaltar: Martyrium des hl. Petrus, 1512, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/Qm45Q3b4No/hans-holbein-d-ae/katharinenaltar-martyrium-des-hl-petrus,1512
PKM-5365.jpg,,,"Hans Holbein d. Ä., Katharinenaltar: Hl. Anna Selbdritt, 1512, Staatsgalerie in der Katharinenkirche, Augsburg",https://www.sammlung.pinakothek.de/en/artwork/jpxeZ3ELJ7/hans-holbein-d-ae/katharinenaltar-hl-anna-selbdritt,1512
